date,Kp,Ap,F10.7
2008-11-23,50,2,67.2
2008-11-24,30,2,66.1
2008-11-25,227,14,66.0
2008-11-26,190,11,66.5
2008-11-27,170,9,66.4
2008-11-28,100,5,65.2
2008-11-29,60,3,66.4
2008-11-30,27,2,66.5
2008-12-01,0,0,66.2
2008-12-02,0,0,67.0
2008-12-03,87,4,67.2
2008-12-04,167,9,67.6
2008-12-05,193,12,66.8
2008-12-06,250,17,67.1
2008-12-07,157,8,67.0
2008-12-08,47,3,66.4
2008-12-09,13,1,66.7
2008-12-10,53,3,68.7
2008-12-11,97,5,68.0
2008-12-12,57,3,68.8
2008-12-13,33,2,67.5
2008-12-14,10,1,66.6
2008-12-15,47,3,66.7
2008-12-16,117,6,67.2
2008-12-17,123,6,66.6
2008-12-18,27,2,66.2
2008-12-19,73,4,67.0
2008-12-20,33,2,66.9
2008-12-21,23,1,0.0
2008-12-22,80,5,65.5
2008-12-23,200,11,66.3
2008-12-24,143,7,67.1
2008-12-25,73,4,67.0
2008-12-26,40,2,67.0
2008-12-27,30,2,67.1
2008-12-28,37,2,67.5
2008-12-29,13,1,67.5
2008-12-30,13,1,66.3
2008-12-31,223,13,67.0
2009-01-01,150,7,66.6
2009-01-02,87,4,67.6
2009-01-03,190,11,67.2
2009-01-04,97,5,66.6
2009-01-05,100,5,66.9
2009-01-06,73,4,66.5
2009-01-07,40,2,66.7
2009-01-08,63,3,66.5
2009-01-09,110,5,67.4
2009-01-10,90,5,68.5
2009-01-11,17,1,67.7
2009-01-12,3,0,67.0
2009-01-13,90,4,68.2
2009-01-14,127,6,68.9
2009-01-15,130,6,68.8
2009-01-16,77,4,68.5
2009-01-17,53,3,69.6
2009-01-18,43,2,68.8
2009-01-19,160,9,68.6
2009-01-20,73,4,68.1
2009-01-21,67,3,67.2
2009-01-22,23,2,66.9
2009-01-23,20,1,67.8
2009-01-24,27,2,66.6
2009-01-25,37,2,67.7
2009-01-26,187,11,67.8
2009-01-27,77,4,67.6
2009-01-28,33,2,67.4
2009-01-29,77,4,67.3
2009-01-30,70,4,67.1
2009-01-31,143,7,67.4
2009-02-01,60,3,67.5
2009-02-02,13,1,67.1
2009-02-03,60,4,67.3
2009-02-04,217,14,67.5
2009-02-05,117,7,68.1
2009-02-06,27,1,68.2
2009-02-07,33,2,69.2
2009-02-08,7,0,69.3
2009-02-09,33,2,68.8
2009-02-10,27,2,65.8
2009-02-11,63,3,68.5
2009-02-12,53,3,68.0
2009-02-13,40,2,68.3
2009-02-14,240,17,68.4
2009-02-15,190,10,67.9
2009-02-16,73,4,67.9
2009-02-17,13,1,69.0
2009-02-18,60,3,68.2
2009-02-19,23,1,67.4
2009-02-20,90,4,67.6
2009-02-21,53,3,69.1
2009-02-22,77,4,68.8
2009-02-23,103,5,69.3
2009-02-24,130,8,69.5
2009-02-25,67,4,69.3
2009-02-26,50,3,68.6
2009-02-27,187,11,67.6
2009-02-28,100,5,69.3
2009-03-01,50,3,68.1
2009-03-02,10,1,68.0
2009-03-03,150,7,68.0
2009-03-04,147,7,68.6
2009-03-05,63,4,68.1
2009-03-06,37,2,68.0
2009-03-07,20,2,68.0
2009-03-08,153,9,67.9
2009-03-09,23,2,67.2
2009-03-10,70,4,67.8
2009-03-11,77,4,68.0
2009-03-12,137,8,67.8
2009-03-13,247,17,67.4
2009-03-14,180,10,67.7
2009-03-15,153,8,67.7
2009-03-16,100,5,68.7
2009-03-17,83,4,68.2
2009-03-18,30,2,67.8
2009-03-19,77,4,68.5
2009-03-20,70,4,68.2
2009-03-21,143,8,69.6
2009-03-22,90,5,68.2
2009-03-23,40,2,67.6
2009-03-24,150,7,68.7
2009-03-25,150,9,68.2
2009-03-26,133,7,68.8
2009-03-27,90,5,71.4
2009-03-28,67,3,70.4
2009-03-29,70,4,70.7
2009-03-30,80,4,70.8
2009-03-31,63,3,71.1
2009-04-01,70,4,70.7
2009-04-02,37,2,70.6
2009-04-03,37,2,70.4
2009-04-04,17,1,70.1
2009-04-05,87,4,70.5
2009-04-06,60,3,68.9
2009-04-07,43,3,70.4
2009-04-08,120,6,70.2
2009-04-09,210,12,70.3
2009-04-10,150,8,69.7
2009-04-11,190,10,69.7
2009-04-12,137,7,69.7
2009-04-13,77,4,68.8
2009-04-14,40,2,69.9
2009-04-15,83,4,69.9
2009-04-16,107,5,70.5
2009-04-17,103,5,70.4
2009-04-18,150,8,70.5
2009-04-19,97,5,70.8
2009-04-20,83,4,70.4
2009-04-21,83,4,71.8
2009-04-22,80,4,71.9
2009-04-23,30,2,71.4
2009-04-24,130,6,70.5
2009-04-25,87,4,70.3
2009-04-26,60,3,70.1
2009-04-27,63,3,68.6
2009-04-28,43,2,69.8
2009-04-29,57,3,70.5
2009-04-30,40,2,70.5
2009-05-01,57,3,69.6
2009-05-02,73,4,69.4
2009-05-03,60,3,69.7
2009-05-04,53,3,69.2
2009-05-05,37,2,69.2
2009-05-06,130,6,70.0
2009-05-07,133,7,70.8
2009-05-08,187,11,72.2
2009-05-09,107,5,73.7
2009-05-10,73,4,73.2
2009-05-11,80,4,73.3
2009-05-12,17,1,75.5
2009-05-13,43,3,75.3
2009-05-14,153,8,75.5
2009-05-15,40,2,75.4
2009-05-16,77,4,75.8
2009-05-17,23,1,75.7
2009-05-18,57,3,74.6
2009-05-19,57,3,74.0
2009-05-20,100,5,73.2
2009-05-21,73,4,73.5
2009-05-22,97,5,73.9
2009-05-23,73,4,72.2
2009-05-24,70,4,71.0
2009-05-25,27,2,70.7
2009-05-26,43,3,69.9
2009-05-27,20,1,68.5
2009-05-28,103,5,69.6
2009-05-29,90,4,70.1
2009-05-30,53,3,70.4
2009-05-31,60,3,70.4
2009-06-01,30,2,74.6
2009-06-02,40,2,74.0
2009-06-03,87,4,74.6
2009-06-04,93,5,73.1
2009-06-05,93,4,72.2
2009-06-06,60,3,71.1
2009-06-07,90,4,71.0
2009-06-08,50,3,71.1
2009-06-09,30,2,71.2
2009-06-10,60,3,71.3
2009-06-11,43,3,71.4
2009-06-12,17,1,71.2
2009-06-13,57,3,70.4
2009-06-14,97,5,70.3
2009-06-15,53,3,69.5
2009-06-16,47,2,70.5
2009-06-17,30,2,70.0
2009-06-18,57,3,69.9
2009-06-19,33,2,69.2
2009-06-20,90,4,68.8
2009-06-21,117,6,69.2
2009-06-22,40,2,70.2
2009-06-23,73,5,70.2
2009-06-24,223,16,69.1
2009-06-25,123,6,70.3
2009-06-26,50,3,69.0
2009-06-27,87,4,69.3
2009-06-28,167,10,69.2
2009-06-29,130,7,70.8
2009-06-30,77,4,70.5
2009-07-01,50,3,69.8
2009-07-02,30,2,68.7
2009-07-03,57,3,69.5
2009-07-04,57,3,73.4
2009-07-05,97,5,74.0
2009-07-06,63,3,71.2
2009-07-07,70,4,73.7
2009-07-08,77,4,73.1
2009-07-09,113,6,71.4
2009-07-10,133,7,70.1
2009-07-11,63,3,70.5
2009-07-12,57,3,70.3
2009-07-13,140,8,69.5
2009-07-14,140,8,68.8
2009-07-15,77,4,68.7
2009-07-16,33,2,68.9
2009-07-17,10,1,68.4
2009-07-18,23,2,69.2
2009-07-19,13,1,69.9
2009-07-20,93,4,70.4
2009-07-21,70,4,69.9
2009-07-22,250,24,70.0
2009-07-23,147,7,69.9
2009-07-24,113,5,70.5
2009-07-25,87,4,71.2
2009-07-26,33,2,69.8
2009-07-27,53,3,70.5
2009-07-28,67,3,70.9
2009-07-29,37,2,70.4
2009-07-30,63,3,70.1
2009-07-31,83,4,70.8
2009-08-01,60,3,70.2
2009-08-02,50,3,70.1
2009-08-03,127,6,69.3
2009-08-04,63,3,67.8
2009-08-05,107,5,68.1
2009-08-06,180,10,68.7
2009-08-07,137,7,69.7
2009-08-08,57,3,68.8
2009-08-09,120,6,69.1
2009-08-10,60,3,69.0
2009-08-11,50,3,68.4
2009-08-12,80,4,68.2
2009-08-13,70,4,68.9
2009-08-14,40,2,69.4
2009-08-15,23,1,69.8
2009-08-16,27,2,70.6
2009-08-17,33,2,69.8
2009-08-18,47,3,69.1
2009-08-19,143,8,68.7
2009-08-20,173,10,69.2
2009-08-21,143,7,67.9
2009-08-22,90,4,68.1
2009-08-23,83,4,68.8
2009-08-24,27,2,69.1
2009-08-25,40,2,68.5
2009-08-26,67,3,68.7
2009-08-27,110,6,69.1
2009-08-28,33,2,69.3
2009-08-29,30,2,69.3
2009-08-30,243,20,68.5
2009-08-31,113,5,69.6
2009-09-01,57,3,70.4
2009-09-02,57,3,69.4
2009-09-03,97,5,69.8
2009-09-04,133,6,69.5
2009-09-05,43,2,69.6
2009-09-06,67,3,70.3
2009-09-07,40,2,69.8
2009-09-08,33,2,70.0
2009-09-09,37,2,70.2
2009-09-10,40,2,70.2
2009-09-11,63,3,70.2
2009-09-12,37,2,69.8
2009-09-13,103,5,69.9
2009-09-14,103,6,69.8
2009-09-15,103,5,69.9
2009-09-16,93,4,69.5
2009-09-17,123,7,69.8
2009-09-18,43,2,69.6
2009-09-19,27,2,71.1
2009-09-20,87,5,71.9
2009-09-21,127,6,72.5
2009-09-22,50,3,75.3
2009-09-23,3,0,76.6
2009-09-24,20,1,75.0
2009-09-25,27,2,72.8
2009-09-26,57,3,72.2
2009-09-27,127,7,72.6
2009-09-28,147,8,73.5
2009-09-29,17,1,72.5
2009-09-30,103,5,72.1
2009-10-01,37,2,72.2
2009-10-02,23,2,71.7
2009-10-03,13,1,71.7
2009-10-04,83,4,71.1
2009-10-05,47,3,69.9
2009-10-06,27,2,68.8
2009-10-07,27,2,68.4
2009-10-08,33,2,68.6
2009-10-09,30,2,69.0
2009-10-10,10,1,69.8
2009-10-11,140,7,70.1
2009-10-12,23,2,69.8
2009-10-13,53,3,69.4
2009-10-14,10,1,70.5
2009-10-15,100,5,70.0
2009-10-16,57,3,69.2
2009-10-17,10,1,70.2
2009-10-18,17,1,69.5
2009-10-19,30,2,70.3
2009-10-20,7,0,70.3
2009-10-21,20,1,70.6
2009-10-22,217,13,70.9
2009-10-23,153,10,72.1
2009-10-24,140,8,74.7
2009-10-25,103,5,74.7
2009-10-26,70,4,80.3
2009-10-27,53,3,80.4
2009-10-28,47,3,78.9
2009-10-29,100,5,75.6
2009-10-30,150,9,74.2
2009-10-31,40,2,74.0
2009-11-01,50,3,71.2
2009-11-02,50,3,70.3
2009-11-03,7,0,70.3
2009-11-04,7,0,70.2
2009-11-05,10,1,69.3
2009-11-06,0,0,69.6
2009-11-07,10,0,69.3
2009-11-08,143,7,69.6
2009-11-09,80,4,70.7
2009-11-10,17,1,71.3
2009-11-11,7,0,71.0
2009-11-12,10,0,71.7
2009-11-13,33,2,72.6
2009-11-14,117,5,73.2
2009-11-15,107,6,73.5
2009-11-16,7,0,74.5
2009-11-17,23,1,75.4
2009-11-18,30,2,74.4
2009-11-19,40,2,74.9
2009-11-20,47,2,74.4
2009-11-21,153,8,74.0
2009-11-22,93,5,74.4
2009-11-23,3,0,73.8
2009-11-24,130,8,72.8
2009-11-25,110,6,72.3
2009-11-26,117,6,72.7
2009-11-27,30,2,71.7
2009-11-28,40,2,70.9
2009-11-29,3,0,70.1
2009-11-30,10,1,70.4
2009-12-01,0,0,70.2
2009-12-02,13,1,69.4
2009-12-03,0,0,69.6
2009-12-04,0,0,69.4
2009-12-05,73,4,69.6
2009-12-06,57,3,69.8
2009-12-07,57,3,69.0
2009-12-08,7,0,70.0
2009-12-09,3,0,70.8
2009-12-10,17,1,71.6
2009-12-11,0,0,69.9
2009-12-12,40,2,72.2
2009-12-13,40,2,73.1
2009-12-14,103,6,76.2
2009-12-15,23,1,79.0
2009-12-16,97,5,80.6
2009-12-17,43,2,84.2
2009-12-18,53,3,81.6
2009-12-19,23,2,79.1
2009-12-20,37,2,81.0
2009-12-21,50,3,80.0
2009-12-22,50,3,79.5
2009-12-23,67,4,75.9
2009-12-24,37,2,74.6
2009-12-25,70,4,73.5
2009-12-26,77,4,73.4
2009-12-27,43,2,74.3
2009-12-28,17,1,73.3
2009-12-29,3,0,72.7
2009-12-30,0,0,74.3
2009-12-31,3,0,77.2
2010-01-01,10,0,72.7
2010-01-02,17,1,75.4
2010-01-03,70,4,73.8
2010-01-04,33,2,70.6
2010-01-05,20,1,74.3
2010-01-06,17,1,74.7
2010-01-07,7,0,75.5
2010-01-08,13,1,74.9
2010-01-09,13,1,79.0
2010-01-10,53,3,81.6
2010-01-11,130,6,86.3
2010-01-12,77,4,90.2
2010-01-13,137,7,87.5
2010-01-14,87,4,87.0
2010-01-15,77,4,82.6
2010-01-16,17,1,81.4
2010-01-17,10,1,79.9
2010-01-18,50,3,78.9
2010-01-19,17,1,81.6
2010-01-20,167,12,79.1
2010-01-21,97,5,80.0
2010-01-22,60,3,79.8
2010-01-23,100,5,82.0
2010-01-24,87,4,81.9
2010-01-25,60,3,78.7
2010-01-26,60,3,77.3
2010-01-27,13,1,75.4
2010-01-28,57,3,74.0
2010-01-29,23,1,71.1
2010-01-30,107,5,72.8
2010-01-31,83,4,73.0
2010-02-01,157,9,73.1
2010-02-02,167,10,73.0
2010-02-03,173,10,72.3
2010-02-04,50,2,71.8
2010-02-05,37,2,75.6
2010-02-06,83,4,85.1
2010-02-07,60,3,87.8
2010-02-08,83,4,91.2
2010-02-09,47,3,89.0
2010-02-10,57,3,88.9
2010-02-11,110,5,91.8
2010-02-12,113,6,93.1
2010-02-13,80,4,91.8
